chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
6045683,1,848022,40298,1994-08-30,Humor|Horror
4443632,1,937886,46211,2007-06-28,Young Adult|Humor|Thriller|Paranormal
4985334,2,937886,46211,2007-07-23,Horror|Paranormal|Thriller|Mystery
8510160,3,937886,46211,2007-08-17,Literary Fiction|Crime|Paranormal
4911531,4,937886,46211,2007-09-17,Adventure|Paranormal|Young Adult
5809140,5,937886,46211,2007-07-30,Paranormal
1815462,6,937886,46211,2007-10-26,Paranormal
2815316,7,937886,46211,2007-08-27,Adventure|Dystopian|Mystery|Paranormal
3931992,1,792439,39654,2012-10-27,Humor|Literary Fiction
8516060,2,792439,39654,2012-11-13,Humor
2154756,3,792439,39654,2012-12-04,Humor
9843699,4,792439,39654,2013-01-04,Humor|Thriller|Crime
9683844,1,645027,79979,2017-10-18,Graphic Novel|Young Adult|Literary Fiction|Humor
3573133,2,645027,79979,2017-11-13,Historical Fiction|Literary Fiction|Paranormal|Science Fiction
4043695,3,645027,79979,2017-12-01,Science Fiction|Literary Fiction|Dystopian
3137239,4,645027,79979,2017-12-14,Fantasy|Crime|Historical Fiction|Literary Fiction
7493393,1,410089,80010,2009-05-27,Literary Fiction|Fantasy|Historical Fiction
2111794,2,410089,80010,2009-06-15,Romance|Literary Fiction
9268999,3,410089,80010,2009-06-16,Literary Fiction|Young Adult
5600640,4,410089,80010,2009-07-20,Literary Fiction|Romance|Historical Fiction
2755632,5,410089,80010,2009-08-27,Literary Fiction|Paranormal
6073029,6,410089,80010,2009-08-20,Literary Fiction
6094613,7,410089,80010,2009-09-30,Literary Fiction|Paranormal|Mystery
1831252,1,539673,45720,2017-02-27,Historical Fiction|Romance|Thriller|Horror
1992365,2,539673,45720,2017-03-23,Horror|Romance|Mystery|Young Adult
6289114,3,539673,45720,2017-04-08,Horror|Adventure
7921468,4,539673,45720,2017-04-01,Mystery|Horror|Fantasy|Dystopian
3302792,5,539673,45720,2017-04-08,Fantasy|Historical Fiction|Horror
5240825,6,539673,45720,2017-04-28,Horror|Humor|Romance|Crime
4135801,7,539673,45720,2017-07-03,Graphic Novel|Horror|Young Adult|Dystopian
9894556,1,521530,59921,2017-11-03,Fantasy|Literary Fiction
5355076,1,813944,76562,2017-06-11,Historical Fiction|Fantasy|Humor|Dystopian
9915702,2,813944,76562,2017-07-03,Humor|Historical Fiction
4499305,3,813944,76562,2017-07-31,Graphic Novel|Adventure|Paranormal|Humor
8549678,1,834831,84691,1996-07-08,Graphic Novel
2050998,2,834831,84691,1996-07-27,Science Fiction|Graphic Novel
9063429,1,680502,46094,1994-09-26,Thriller
7084835,2,680502,46094,1994-10-25,Mystery|Thriller
6828359,3,680502,46094,1994-10-14,Thriller|Romance
7448803,4,680502,46094,1994-10-20,Thriller
6188521,5,680502,46094,1995-01-16,Thriller
9570596,6,680502,46094,1995-02-03,Horror|Thriller|Mystery
4332759,7,680502,46094,1994-11-13,Thriller|Graphic Novel|Crime
5458864,8,680502,46094,1994-11-14,Thriller|Young Adult
8280459,9,680502,46094,1995-05-16,Thriller|Literary Fiction|Horror
5788536,1,419105,64921,1992-05-04,Thriller
9136898,2,419105,64921,1992-05-23,Thriller|Dystopian
6310256,3,419105,64921,1992-06-29,Dystopian|Romance|Thriller|Horror
7833714,4,419105,64921,1992-05-25,Graphic Novel|Thriller
6753131,5,419105,64921,1992-07-19,Mystery|Thriller
6251889,6,419105,64921,1992-09-06,Thriller
7357288,1,856601,54979,2002-07-05,Graphic Novel|Dystopian|Young Adult|Paranormal
8234995,2,856601,54979,2002-08-03,Humor|Young Adult|Literary Fiction
4170270,1,878774,27786,1998-12-21,Fantasy|Dystopian|Mystery|Thriller
5757006,2,878774,27786,1999-01-19,Paranormal|Mystery
7437635,3,878774,27786,1999-01-04,Mystery|Adventure|Young Adult
2251538,4,878774,27786,1999-02-25,Graphic Novel|Literary Fiction|Science Fiction|Mystery
5257551,1,428933,13396,2015-03-02,Fantasy|Romance|Historical Fiction|Literary Fiction
5220644,2,428933,13396,2015-03-28,Fantasy|Historical Fiction|Graphic Novel
8688619,3,428933,13396,2015-04-23,Paranormal|Fantasy|Romance
7325166,1,460875,31579,2020-10-14,Thriller|Young Adult|Historical Fiction|Adventure
3811171,2,460875,31579,2020-11-07,Young Adult|Crime|Romance
8902999,3,460875,31579,2020-12-07,Fantasy|Young Adult|Science Fiction
8572551,4,460875,31579,2020-11-19,Crime|Young Adult|Horror
4747725,1,108286,48230,1998-04-20,Adventure|Crime|Thriller
3909534,2,108286,48230,1998-05-04,Crime|Adventure|Horror|Young Adult
5938063,3,108286,48230,1998-05-04,Adventure
5979520,1,967176,63841,2019-07-06,Thriller
7098695,1,393371,54341,2019-11-05,Adventure
1279788,2,393371,54341,2019-11-20,Adventure|Thriller|Mystery|Young Adult
2381359,3,393371,54341,2019-12-25,Adventure|Historical Fiction|Horror
2148670,1,653429,85598,1999-12-19,Science Fiction|Young Adult
2754956,2,653429,85598,2000-01-13,Romance|Young Adult|Fantasy|Science Fiction
3028823,1,740051,96832,2013-07-02,Humor
3229783,2,740051,96832,2013-07-29,Thriller|Humor
4790642,3,740051,96832,2013-08-05,Graphic Novel|Adventure|Humor
1553652,4,740051,96832,2013-08-19,Young Adult|Thriller|Humor
5054665,5,740051,96832,2013-09-16,Crime|Science Fiction|Humor|Historical Fiction
4451111,6,740051,96832,2013-10-05,Horror|Graphic Novel|Humor
4986074,7,740051,96832,2013-10-18,Humor
2463402,8,740051,96832,2013-10-29,Paranormal|Humor
7018600,9,740051,96832,2014-02-27,Humor
2666222,10,740051,96832,2014-03-20,Humor
4223975,11,740051,96832,2014-01-28,Mystery|Humor
4079168,12,740051,96832,2013-09-17,Young Adult|Historical Fiction|Adventure|Humor
5032659,13,740051,96832,2014-04-04,Adventure|Humor
2496624,14,740051,96832,2014-05-23,Humor
4432323,15,740051,96832,2014-07-29,Humor|Thriller|Mystery
9167740,16,740051,96832,2014-02-12,Humor|Paranormal
5726809,17,740051,96832,2014-08-06,Humor|Graphic Novel|Mystery|Adventure
7641887,1,253995,49347,2019-03-29,Fantasy
2922770,2,253995,49347,2019-04-17,Fantasy|Paranormal|Literary Fiction|Crime
6153126,3,253995,49347,2019-04-28,Fantasy
2531601,4,253995,49347,2019-04-22,Thriller|Fantasy
9842969,5,253995,49347,2019-05-24,Fantasy
9391074,6,253995,49347,2019-07-07,Paranormal|Fantasy|Graphic Novel
3676766,7,253995,49347,2019-05-10,Crime|Fantasy|Historical Fiction
8176799,8,253995,49347,2019-06-21,Fantasy
2308655,9,253995,49347,2019-08-04,Fantasy
3255532,10,253995,49347,2019-06-18,Graphic Novel|Dystopian|Fantasy
8541370,11,253995,49347,2019-06-27,Crime|Science Fiction|Fantasy|Horror
5925891,12,253995,49347,2020-02-22,Fantasy|Horror
8641445,13,253995,49347,2020-01-11,Fantasy|Crime|Paranormal
8094538,14,253995,49347,2019-12-01,Adventure|Fantasy|Science Fiction
2110303,1,834312,70811,2014-01-03,Horror|Adventure
7648123,1,523559,66346,2008-05-26,Horror
4812836,2,523559,66346,2008-06-14,Horror
9152129,3,523559,66346,2008-07-23,Horror|Adventure|Humor|Young Adult
9416841,1,567863,77276,2009-02-14,Mystery|Humor
1667024,2,567863,77276,2009-03-11,Mystery
3482865,3,567863,77276,2009-04-05,Mystery
9324690,4,567863,77276,2009-05-15,Mystery|Graphic Novel
5545405,5,567863,77276,2009-03-26,Mystery|Young Adult
2996571,6,567863,77276,2009-06-09,Mystery|Dystopian|Science Fiction
6078407,7,567863,77276,2009-03-28,Mystery|Paranormal|Adventure|Science Fiction
4692572,8,567863,77276,2009-08-08,Adventure|Mystery|Historical Fiction|Fantasy
6899459,9,567863,77276,2009-07-08,Crime|Mystery
8044505,10,567863,77276,2009-06-02,Mystery|Fantasy|Young Adult|Science Fiction
1892051,11,567863,77276,2009-09-12,Mystery|Thriller
6582275,12,567863,77276,2009-11-05,Mystery
6977863,13,567863,77276,2009-09-18,Mystery
4842461,1,775156,59695,1999-07-16,Dystopian|Literary Fiction|Fantasy|Science Fiction
3749520,2,775156,59695,1999-07-24,Paranormal|Dystopian
4015399,3,775156,59695,1999-09-02,Science Fiction|Mystery|Young Adult|Dystopian
2889674,4,775156,59695,1999-08-18,Dystopian|Science Fiction
3949377,5,775156,59695,1999-09-10,Dystopian
1759985,6,775156,59695,1999-12-13,Dystopian
2861896,7,775156,59695,1999-11-01,Dystopian|Young Adult|Horror
4048052,8,775156,59695,1999-10-22,Dystopian
9878060,9,775156,59695,1999-09-18,Dystopian
8648089,10,775156,59695,2000-01-03,Dystopian|Literary Fiction
5877116,11,775156,59695,2000-01-22,Dystopian
5408041,12,775156,59695,2000-04-27,Dystopian
4701802,13,775156,59695,2000-02-17,Dystopian
5876019,14,775156,59695,2000-06-18,Mystery|Dystopian|Paranormal|Historical Fiction
2250297,15,775156,59695,1999-12-31,Fantasy|Horror|Humor|Dystopian
8584535,16,775156,59695,2000-04-11,Dystopian|Historical Fiction
8386407,17,775156,59695,2000-09-04,Dystopian|Humor|Young Adult|Literary Fiction
3250654,18,775156,59695,2000-05-17,Dystopian|Crime
3337031,1,315098,46421,2015-10-29,Science Fiction|Fantasy|Paranormal|Humor
6682488,2,315098,46421,2015-11-20,Science Fiction
3831593,3,315098,46421,2015-11-30,Science Fiction|Graphic Novel|Historical Fiction
2783873,4,315098,46421,2015-12-04,Science Fiction
1365709,5,315098,46421,2016-01-21,Science Fiction
9599808,6,315098,46421,2015-12-23,Horror|Mystery|Science Fiction|Romance
3823016,1,670871,10282,2013-07-19,Mystery|Crime|Paranormal|Science Fiction
5680124,2,670871,10282,2013-08-01,Graphic Novel|Adventure|Mystery|Crime
4012030,3,670871,10282,2013-09-15,Crime
2887595,1,754688,11493,1994-05-20,Historical Fiction|Thriller
3420339,2,754688,11493,1994-05-30,Paranormal|Historical Fiction
4402921,3,754688,11493,1994-06-23,Historical Fiction
3606285,1,926636,98039,2001-11-25,Horror|Crime|Thriller
6573905,2,926636,98039,2001-12-11,Humor|Mystery|Horror
8421109,3,926636,98039,2002-01-18,Romance|Paranormal|Horror
5725115,4,926636,98039,2002-01-24,Graphic Novel|Science Fiction|Humor|Horror
9549718,5,926636,98039,2002-02-09,Horror
8142105,1,748216,51220,1993-08-04,Historical Fiction|Adventure|Thriller
8092290,2,748216,51220,1993-09-02,Thriller|Literary Fiction|Adventure
1551998,3,748216,51220,1993-09-23,Adventure|Paranormal|Romance|Young Adult
5656280,4,748216,51220,1993-09-18,Historical Fiction|Adventure|Science Fiction|Young Adult
5891381,5,748216,51220,1993-10-15,Young Adult|Adventure
3847134,6,748216,51220,1993-11-27,Crime|Mystery|Adventure
7089328,7,748216,51220,1993-11-02,Adventure|Historical Fiction
4663679,8,748216,51220,1993-10-06,Adventure|Mystery
3307873,9,748216,51220,1993-10-31,Adventure|Crime
6422924,10,748216,51220,1994-02-27,Adventure|Paranormal
6681999,11,748216,51220,1993-12-02,Graphic Novel|Adventure|Paranormal
1500112,12,748216,51220,1993-12-14,Adventure|Romance|Humor
1018457,1,783710,42707,1990-08-02,Mystery
4586226,2,783710,42707,1990-08-24,Mystery|Historical Fiction|Romance
5624792,1,563621,50173,2011-06-24,Paranormal|Romance|Mystery|Crime
6174738,2,563621,50173,2011-07-07,Mystery|Young Adult
6157670,3,563621,50173,2011-07-08,Mystery|Thriller|Adventure|Young Adult
1982656,4,563621,50173,2011-09-10,Mystery
9006047,5,563621,50173,2011-10-14,Historical Fiction|Mystery
1504102,6,563621,50173,2011-10-22,Mystery
1079656,7,563621,50173,2011-08-29,Mystery|Graphic Novel|Paranormal
1481682,1,831351,53397,2020-11-30,Science Fiction|Historical Fiction|Young Adult
5332430,2,831351,53397,2020-12-30,Science Fiction
2714111,1,462021,40490,1990-09-21,Science Fiction|Crime
3530348,2,462021,40490,1990-10-11,Crime
2560300,3,462021,40490,1990-11-04,Science Fiction|Mystery|Crime
5510534,1,951266,19835,2001-10-16,Historical Fiction
6347967,2,951266,19835,2001-10-28,Historical Fiction|Fantasy
7951553,3,951266,19835,2001-11-01,Historical Fiction
9404255,4,951266,19835,2001-11-15,Historical Fiction
9650196,5,951266,19835,2001-12-23,Adventure|Historical Fiction|Paranormal
6520226,1,919528,61873,2005-01-22,Mystery|Thriller|Humor|Dystopian
4257792,2,919528,61873,2005-02-01,Literary Fiction|Thriller|Mystery
3857218,3,919528,61873,2005-02-09,Young Adult|Adventure|Thriller
5248754,4,919528,61873,2005-03-29,Fantasy|Thriller
4772986,5,919528,61873,2005-04-24,Thriller|Romance
7664822,6,919528,61873,2005-04-22,Romance|Thriller
3621018,7,919528,61873,2005-06-09,Thriller
9915935,1,780271,68220,2012-07-03,Humor
8309891,2,780271,68220,2012-07-30,Humor
4647357,3,780271,68220,2012-08-12,Humor
2936630,1,524154,44524,2002-08-23,Literary Fiction|Dystopian|Historical Fiction|Horror
5020616,2,524154,44524,2002-09-01,Dystopian|Crime
6576532,3,524154,44524,2002-09-22,Graphic Novel|Humor|Dystopian
9588608,4,524154,44524,2002-09-25,Dystopian|Mystery
1330869,5,524154,44524,2002-12-17,Dystopian|Graphic Novel|Romance
5546158,1,913066,17266,2001-09-15,Literary Fiction|Crime|Historical Fiction|Thriller
4480384,2,913066,17266,2001-10-07,Adventure|Historical Fiction
1681184,3,913066,17266,2001-10-27,Historical Fiction|Dystopian
2905698,4,913066,17266,2001-12-02,Paranormal|Historical Fiction
1103264,5,913066,17266,2001-10-21,Historical Fiction|Dystopian|Paranormal
9023624,6,913066,17266,2002-02-07,Historical Fiction
2887921,7,913066,17266,2001-11-08,Fantasy|Historical Fiction
1655332,8,913066,17266,2001-12-15,Dystopian|Graphic Novel|Humor|Historical Fiction
9263960,9,913066,17266,2002-04-11,Adventure|Historical Fiction|Mystery|Science Fiction
2067908,10,913066,17266,2002-05-16,Romance|Adventure|Historical Fiction|Literary Fiction
4926945,11,913066,17266,2002-03-24,Historical Fiction|Paranormal
8318828,12,913066,17266,2001-12-23,Historical Fiction|Science Fiction|Paranormal
5711759,1,306879,41635,1997-12-05,Young Adult|Graphic Novel
2646614,2,306879,41635,1997-12-17,Young Adult|Literary Fiction|Thriller
6968506,3,306879,41635,1997-12-23,Young Adult|Crime|Science Fiction|Historical Fiction
8277225,1,416178,15930,1995-03-20,Crime
6577268,2,416178,15930,1995-03-29,Horror|Crime|Young Adult|Graphic Novel
1357406,1,188374,25713,2012-08-12,Paranormal|Romance
1860205,2,188374,25713,2012-09-11,Paranormal
7880937,3,188374,25713,2012-10-09,Paranormal
5679190,4,188374,25713,2012-10-23,Science Fiction|Paranormal|Fantasy
8501295,1,138766,76967,2006-07-28,Romance|Adventure|Young Adult|Literary Fiction
7661213,2,138766,76967,2006-08-25,Literary Fiction|Historical Fiction|Science Fiction
6814028,3,138766,76967,2006-09-02,Horror|Literary Fiction
9355552,4,138766,76967,2006-09-17,Dystopian|Literary Fiction|Paranormal|Science Fiction
2668569,5,138766,76967,2006-09-10,Literary Fiction|Historical Fiction
8409648,1,663539,66302,1999-10-15,Crime
4015821,1,450741,38683,2013-10-20,Romance|Humor|Horror|Literary Fiction
9554733,2,450741,38683,2013-11-19,Horror|Mystery|Crime|Humor
4460521,3,450741,38683,2013-11-13,Humor
9339298,4,450741,38683,2013-12-22,Humor|Thriller|Literary Fiction
9102925,5,450741,38683,2014-02-01,Humor|Crime
2618237,6,450741,38683,2014-03-14,Paranormal|Humor|Mystery
6844026,7,450741,38683,2014-03-25,Science Fiction|Paranormal|Humor|Mystery
3364455,8,450741,38683,2014-03-16,Literary Fiction|Humor
2743373,9,450741,38683,2014-02-01,Paranormal|Humor
3602407,10,450741,38683,2014-03-31,Crime|Humor
4680246,11,450741,38683,2014-03-19,Humor|Thriller
3205154,12,450741,38683,2014-04-25,Fantasy|Humor
8686733,13,450741,38683,2014-10-15,Humor|Young Adult|Mystery|Fantasy
2694977,14,450741,38683,2014-07-20,Young Adult|Paranormal|Graphic Novel|Humor
3606039,1,508937,23955,2003-10-12,Horror|Historical Fiction|Thriller
7842599,2,508937,23955,2003-10-21,Paranormal|Thriller
5700118,3,508937,23955,2003-11-11,Thriller
7368828,4,508937,23955,2003-12-29,Thriller
1442508,5,508937,23955,2004-01-16,Romance|Thriller|Young Adult|Fantasy
1257198,1,860321,59345,2018-10-27,Literary Fiction
2596771,2,860321,59345,2018-11-23,Horror|Literary Fiction|Adventure|Paranormal
3179800,1,853800,98317,2005-08-24,Graphic Novel
7910562,2,853800,98317,2005-09-13,Graphic Novel|Dystopian
9668981,1,876000,45811,2019-05-07,Crime
8291791,1,232126,64524,2003-09-27,Horror
7473019,2,232126,64524,2003-10-13,Adventure|Dystopian|Thriller|Horror
1340889,3,232126,64524,2003-11-08,Paranormal|Horror|Thriller|Dystopian
5909330,4,232126,64524,2003-12-08,Horror|Romance|Thriller|Graphic Novel
4019645,5,232126,64524,2003-12-24,Horror
9066650,6,232126,64524,2004-02-19,Graphic Novel|Horror|Literary Fiction
4417433,7,232126,64524,2004-02-24,Horror|Humor|Graphic Novel|Romance
9297099,8,232126,64524,2003-11-22,Historical Fiction|Young Adult|Literary Fiction|Horror
2583210,9,232126,64524,2004-03-13,Mystery|Dystopian|Horror
3208664,10,232126,64524,2004-05-18,Horror|Science Fiction|Fantasy
7255125,11,232126,64524,2004-07-13,Horror
3832264,12,232126,64524,2004-05-04,Crime|Horror|Paranormal|Literary Fiction
8501118,13,232126,64524,2004-08-28,Horror
9090432,14,232126,64524,2004-05-31,Crime|Romance|Horror
4336238,15,232126,64524,2004-11-06,Fantasy|Mystery|Horror
2910751,16,232126,64524,2004-05-24,Horror|Adventure|Historical Fiction
3516161,17,232126,64524,2004-04-06,Humor|Mystery|Crime|Horror
4233298,18,232126,64524,2004-12-12,Horror
9337229,1,645752,99928,2013-10-02,Horror|Fantasy
5825163,2,645752,99928,2013-10-23,Fantasy
5544931,3,645752,99928,2013-11-21,Young Adult|Horror|Graphic Novel|Fantasy
1157213,1,667059,97684,2015-06-18,Fantasy|Mystery
6469521,2,667059,97684,2015-07-07,Mystery|Thriller
3515356,1,397719,51033,1990-03-21,Fantasy|Humor
2564519,2,397719,51033,1990-04-05,Humor
6245349,3,397719,51033,1990-04-06,Science Fiction|Humor
7387530,4,397719,51033,1990-06-16,Literary Fiction|Humor|Adventure
3113200,5,397719,51033,1990-04-26,Literary Fiction|Mystery|Humor
6304466,6,397719,51033,1990-08-03,Humor|Horror
3237244,7,397719,51033,1990-09-05,Humor
8939046,1,324116,39015,1993-09-02,Romance|Historical Fiction|Literary Fiction|Adventure
2655672,2,324116,39015,1993-09-19,Thriller|Mystery|Historical Fiction
7227432,3,324116,39015,1993-11-01,Literary Fiction|Historical Fiction|Dystopian
3825831,4,324116,39015,1993-10-29,Historical Fiction
9294965,1,197328,56636,2006-02-27,Fantasy|Thriller
3014405,2,197328,56636,2006-03-13,Thriller|Fantasy|Historical Fiction
6862780,1,636526,85166,2002-07-23,Romance|Young Adult|Humor|Science Fiction
9821484,2,636526,85166,2002-08-09,Humor
1834210,3,636526,85166,2002-08-14,Humor
3007505,4,636526,85166,2002-08-25,Humor
8771168,5,636526,85166,2002-09-09,Historical Fiction|Horror|Humor|Literary Fiction
1366733,6,636526,85166,2002-11-25,Humor|Romance
9606622,7,636526,85166,2002-10-27,Humor|Adventure|Crime|Mystery
7405896,8,636526,85166,2003-02-04,Humor
9969639,1,678589,28909,2013-09-17,Humor|Crime|Romance|Graphic Novel
4967452,2,678589,28909,2013-09-29,Crime|Literary Fiction|Thriller|Dystopian
4393237,3,678589,28909,2013-10-15,Crime
1653045,4,678589,28909,2013-12-01,Dystopian|Crime
7119995,5,678589,28909,2013-12-30,Crime|Paranormal|Young Adult
4766519,6,678589,28909,2013-10-27,Crime
8656967,7,678589,28909,2013-10-29,Humor|Paranormal|Crime
1476930,8,678589,28909,2014-04-15,Science Fiction|Paranormal|Humor|Crime
1800761,1,427420,16572,2003-03-25,Fantasy|Dystopian
3987672,2,427420,16572,2003-04-19,Graphic Novel|Fantasy|Horror|Mystery
5448933,1,646660,26961,1991-05-25,Dystopian
9117260,2,646660,26961,1991-06-15,Romance|Dystopian|Humor
6641972,1,457259,86955,2009-05-17,Historical Fiction|Mystery
8377589,2,457259,86955,2009-06-01,Mystery|Horror|Crime
2302956,3,457259,86955,2009-06-10,Adventure|Graphic Novel|Young Adult|Mystery
9304327,4,457259,86955,2009-06-28,Mystery|Thriller|Historical Fiction|Dystopian
